gene	p_val	avg_logFC	pct.H	pct.O	p_val_adj	cell_type	hgnc_symbol	chromosome_name	start_position	end_position	entrezgene_description	tissue	cell
ENSG00000187147	7.34e-48	2.611705403	0.235	0	8.08e-44	In	RNF220	1	44405194	44651724	ring finger protein 220	AC	AC In
ENSG00000187147	1.59e-256	2.669754014	0.21	0	1.67e-252	Neu	RNF220	1	44405194	44651724	ring finger protein 220	CN	CN Neu
ENSG00000187147	9.82e-26	2.069716419	0.194	0.002	9.21e-22	OD	RNF220	1	44405194	44651724	ring finger protein 220	CB	CB OD
ENSG00000187189	2.12e-36	0.726401509	0.17	0.072	2.33e-32	Ast	TSPYL4	6	116249964	116254075	TSPY like 4	AC	AC Ast
ENSG00000187391	4.2e-108	0.800118554	0.192	0.031	4.42e-104	Ast	MAGI2	7	78017055	79453667	membrane associated guanylate kinase, WW and PDZ domain containing 2	CN	CN Ast
ENSG00000187391	1.14e-19	1.065085979	0.135	0.021	1.06e-15	In	MAGI2	7	78017055	79453667	membrane associated guanylate kinase, WW and PDZ domain containing 2	CB	CB In
ENSG00000187391	1.22e-08	0.767169049	0.106	0.018	0.000114745	Ast	MAGI2	7	78017055	79453667	membrane associated guanylate kinase, WW and PDZ domain containing 2	CB	CB Ast
ENSG00000187957	5.78e-07	0.793526519	0.103	0.031	0.006365534	In	DNER	2	229357629	229714555	delta/notch like EGF repeat containing	AC	AC In
ENSG00000187957	4.26e-140	1.172835944	0.366	0.108	4.7e-136	Ast	DNER	2	229357629	229714555	delta/notch like EGF repeat containing	AC	AC Ast
ENSG00000187957	1.05e-24	2.258521783	0.261	0.014	1.16e-20	OPC	DNER	2	229357629	229714555	delta/notch like EGF repeat containing	AC	AC OPC
ENSG00000187957	1.27e-85	1.340664515	0.133	0.015	1.34e-81	Neu	DNER	2	229357629	229714555	delta/notch like EGF repeat containing	CN	CN Neu
ENSG00000187957	2.84e-36	1.258998624	0.257	0.029	2.99e-32	OD	DNER	2	229357629	229714555	delta/notch like EGF repeat containing	CN	CN OD
ENSG00000187957	2.42e-17	1.459707519	0.264	0.024	2.55e-13	OPC	DNER	2	229357629	229714555	delta/notch like EGF repeat containing	CN	CN OPC
ENSG00000187957	5.51e-08	1.017942656	0.161	0.044	0.00051683	OD	DNER	2	229357629	229714555	delta/notch like EGF repeat containing	CB	CB OD
ENSG00000188042	0	2.426530901	0.343	0	0	Ast	ARL4C	2	234493041	234497081	ADP ribosylation factor like GTPase 4C	AC	AC Ast
ENSG00000188042	9.99e-59	1.777047676	0.251	0.001	1.05e-54	OD	ARL4C	2	234493041	234497081	ADP ribosylation factor like GTPase 4C	CN	CN OD
ENSG00000188042	3.56e-36	1.805596833	0.161	0	3.34e-32	In	ARL4C	2	234493041	234497081	ADP ribosylation factor like GTPase 4C	CB	CB In
ENSG00000188186	5.98e-07	-0.701851334	0.049	0.109	0.005601864	In	LAMTOR4	7	100148907	100155944	late endosomal/lysosomal adaptor, MAPK and MTOR activator 4	CB	CB In
ENSG00000188227	2.23e-175	0.962979478	0.11	0.004	2.35e-171	Ast	ZNF793	19	37506939	37548762	zinc finger protein 793	CN	CN Ast
ENSG00000188647	2.96e-28	1.777501667	0.114	0	3.26e-24	OD	PTAR1	9	69709522	69760011	protein prenyltransferase alpha subunit repeat containing 1	AC	AC OD
ENSG00000188735	0	1.610723632	0.204	0	0	Ast	TMEM120B	12	121712752	121783001	transmembrane protein 120B	CN	CN Ast
ENSG00000188811	7.83e-95	0.733997544	0.147	0.021	8.63e-91	Ex	NHLRC3	13	39038306	39050109	NHL repeat containing 3	AC	AC Ex
ENSG00000188811	4.36e-20	0.927724654	0.177	0.03	4.58e-16	OD	NHLRC3	13	39038306	39050109	NHL repeat containing 3	CN	CN OD
ENSG00000188811	1.92e-111	0.894047102	0.193	0.031	2.02e-107	Ast	NHLRC3	13	39038306	39050109	NHL repeat containing 3	CN	CN Ast
ENSG00000188846	1.82e-120	-0.78247039	0.147	0.224	1.71e-116	Neu	RPL14	3	40457292	40468587	ribosomal protein L14	CB	CB Neu
ENSG00000188846	0.00279174	-0.839035129	0.075	0.162	1	OD	RPL14	3	40457292	40468587	ribosomal protein L14	CB	CB OD
ENSG00000188906	4.53e-06	0.758549957	0.109	0.017	0.047668273	OPC	LRRK2	12	40196744	40369285	leucine rich repeat kinase 2	CN	CN OPC
ENSG00000189171	3.88e-16	0.906325852	0.15	0.046	4.27e-12	OD	S100A13	1	153618787	153631360	S100 calcium binding protein A13	AC	AC OD
ENSG00000189171	5.86e-37	0.777010925	0.17	0.053	6.17e-33	In	S100A13	1	153618787	153631360	S100 calcium binding protein A13	CN	CN In
ENSG00000189337	1.76e-29	1.221863368	0.153	0.007	1.85e-25	OD	KAZN	1	13892792	15118043	kazrin, periplakin interacting protein	CN	CN OD
ENSG00000189337	6.19e-239	1.130456298	0.15	0.005	6.51e-235	Ast	KAZN	1	13892792	15118043	kazrin, periplakin interacting protein	CN	CN Ast
ENSG00000189337	3.67e-23	1.338301891	0.112	0.003	3.44e-19	In	KAZN	1	13892792	15118043	kazrin, periplakin interacting protein	CB	CB In
ENSG00000189367	2.52e-47	-1.062696372	0.024	0.157	2.77e-43	Ex	KIAA0408	6	127438406	127459389	KIAA0408	AC	AC Ex
ENSG00000196090	1.41e-82	1.286162669	0.102	0.002	1.55e-78	Ast	PTPRT	20	42072752	43189970	protein tyrosine phosphatase receptor type T	AC	AC Ast
ENSG00000196091	1.23e-32	1.074781176	0.251	0.062	1.36e-28	OD	MYBPC1	12	101568353	101686028	myosin binding protein C, slow type	AC	AC OD
ENSG00000196187	7.41e-16	0.992918651	0.197	0.045	8.16e-12	In	TMEM63A	1	225845536	225882380	transmembrane protein 63A	AC	AC In
ENSG00000196187	1.7e-40	0.909637571	0.155	0.046	1.79e-36	Neu	TMEM63A	1	225845536	225882380	transmembrane protein 63A	CN	CN Neu
ENSG00000196187	7.2e-05	0.707352544	0.21	0.098	0.674698771	OD	TMEM63A	1	225845536	225882380	transmembrane protein 63A	CB	CB OD
ENSG00000196199	4e-143	0.780013545	0.69	0.402	4.4e-139	Ex	MPHOSPH8	13	19633659	19673441	M-phase phosphoprotein 8	AC	AC Ex
ENSG00000196220	0	1.764756875	0.321	0.009	0	Ex	SRGAP3	3	8980591	9363053	SLIT-ROBO Rho GTPase activating protein 3	AC	AC Ex
ENSG00000196220	2.23e-143	1.565651587	0.178	0.006	2.46e-139	Ast	SRGAP3	3	8980591	9363053	SLIT-ROBO Rho GTPase activating protein 3	AC	AC Ast
ENSG00000196220	1.02e-65	1.824993052	0.284	0.002	1.07e-61	OD	SRGAP3	3	8980591	9363053	SLIT-ROBO Rho GTPase activating protein 3	CN	CN OD
ENSG00000196220	4.43e-44	1.91517764	0.2	0.002	4.15e-40	In	SRGAP3	3	8980591	9363053	SLIT-ROBO Rho GTPase activating protein 3	CB	CB In
ENSG00000196220	1.08e-15	1.707264152	0.102	0	1.02e-11	Ast	SRGAP3	3	8980591	9363053	SLIT-ROBO Rho GTPase activating protein 3	CB	CB Ast
ENSG00000196230	4.47e-182	0.837714419	0.117	0.04	4.19e-178	Neu	TUBB	6	30720352	30725426	tubulin beta class I	CB	CB Neu
ENSG00000196233	7.76e-70	0.732124375	0.132	0.025	8.54e-66	Ex	LCOR	10	96832282	96995959	ligand dependent nuclear receptor corepressor	AC	AC Ex
ENSG00000196233	1.42e-65	1.059217642	0.105	0.011	1.56e-61	Ast	LCOR	10	96832282	96995959	ligand dependent nuclear receptor corepressor	AC	AC Ast
ENSG00000196233	1.8e-23	1.152772163	0.141	0.011	1.89e-19	OD	LCOR	10	96832282	96995959	ligand dependent nuclear receptor corepressor	CN	CN OD
ENSG00000196233	1.77e-204	1.130606568	0.162	0.009	1.86e-200	Ast	LCOR	10	96832282	96995959	ligand dependent nuclear receptor corepressor	CN	CN Ast
ENSG00000196233	1.71e-10	1.581000338	0.118	0.005	1.8e-06	OPC	LCOR	10	96832282	96995959	ligand dependent nuclear receptor corepressor	CN	CN OPC
ENSG00000196233	3.49e-21	1.191406495	0.109	0.006	3.27e-17	In	LCOR	10	96832282	96995959	ligand dependent nuclear receptor corepressor	CB	CB In
ENSG00000196233	1.26e-12	1.500430942	0.102	0.004	1.19e-08	OD	LCOR	10	96832282	96995959	ligand dependent nuclear receptor corepressor	CB	CB OD
ENSG00000196323	9.53e-55	0.749272007	0.126	0.03	1.05e-50	Ex	ZBTB44	11	130226677	130314917	zinc finger and BTB domain containing 44	AC	AC Ex
ENSG00000196323	2.52e-10	0.95314389	0.103	0.019	2.78e-06	In	ZBTB44	11	130226677	130314917	zinc finger and BTB domain containing 44	AC	AC In
ENSG00000196323	1.07e-15	0.770858055	0.159	0.032	1.13e-11	OD	ZBTB44	11	130226677	130314917	zinc finger and BTB domain containing 44	CN	CN OD
ENSG00000196323	3.09e-07	0.794406527	0.118	0.025	0.002896759	OD	ZBTB44	11	130226677	130314917	zinc finger and BTB domain containing 44	CB	CB OD
ENSG00000196361	6.8e-07	1.06876875	0.118	0.017	0.007158618	OPC	ELAVL3	19	11451326	11481046	ELAV like RNA binding protein 3	CN	CN OPC
ENSG00000196376	3.41e-46	-0.951679754	0.034	0.172	3.76e-42	Ex	SLC35F1	6	117907264	118317676	solute carrier family 35 member F1	AC	AC Ex
ENSG00000196498	1.52e-149	1.07588869	0.151	0.008	1.67e-145	Ex	NCOR2	12	124324415	124567589	nuclear receptor corepressor 2	AC	AC Ex
ENSG00000196653	1.68e-28	-0.829341452	0.021	0.107	1.85e-24	Ex	ZNF502	3	44712643	44723831	zinc finger protein 502	AC	AC Ex
ENSG00000196683	1.61e-64	0.819623147	0.199	0.063	1.78e-60	Ex	TOMM7	7	22812628	22822852	translocase of outer mitochondrial membrane 7	AC	AC Ex
ENSG00000196683	3.03e-70	2.164104647	0.299	0.014	3.33e-66	OD	TOMM7	7	22812628	22822852	translocase of outer mitochondrial membrane 7	AC	AC OD
ENSG00000196683	4.01e-06	0.868899025	0.238	0.087	0.044137472	MG	TOMM7	7	22812628	22822852	translocase of outer mitochondrial membrane 7	AC	AC MG
ENSG00000196683	1.01e-13	0.720465527	0.226	0.072	1.07e-09	OD	TOMM7	7	22812628	22822852	translocase of outer mitochondrial membrane 7	CN	CN OD
ENSG00000196683	2.33e-103	1.663478291	0.2	0.018	2.45e-99	In	TOMM7	7	22812628	22822852	translocase of outer mitochondrial membrane 7	CN	CN In
ENSG00000196683	2.7e-10	0.707074408	0.123	0.042	2.53e-06	In	TOMM7	7	22812628	22822852	translocase of outer mitochondrial membrane 7	CB	CB In
ENSG00000196767	2.49e-87	0.811060186	0.118	0.015	2.62e-83	Ast	POU3F4	X	83508290	83512127	POU class 3 homeobox 4	CN	CN Ast
ENSG00000196776	1.45e-74	0.843336745	0.257	0.089	1.6e-70	Ex	CD47	3	108043091	108091862	CD47 molecule	AC	AC Ex
ENSG00000196792	4.43e-23	-0.730487326	0.037	0.118	4.88e-19	Ex	STRN3	14	30893799	31026401	striatin 3	AC	AC Ex
ENSG00000196872	2e-104	0.860883216	0.153	0.02	2.2e-100	Ex	KIAA1211L	2	98793846	98936259	KIAA1211 like	AC	AC Ex
ENSG00000196876	1.45e-60	0.731219636	0.191	0.06	1.6e-56	Ex	SCN8A	12	51590266	51812864	sodium voltage-gated channel alpha subunit 8	AC	AC Ex
ENSG00000196876	7.43e-124	0.921537055	0.163	0.019	7.82e-120	Ast	SCN8A	12	51590266	51812864	sodium voltage-gated channel alpha subunit 8	CN	CN Ast
ENSG00000196876	6.32e-16	1.042887273	0.101	0.013	5.92e-12	In	SCN8A	12	51590266	51812864	sodium voltage-gated channel alpha subunit 8	CB	CB In
ENSG00000196935	2.71e-152	0.996272585	0.234	0.033	2.85e-148	Ast	SRGAP1	12	63844700	64162217	SLIT-ROBO Rho GTPase activating protein 1	CN	CN Ast
ENSG00000196990	2.97e-116	-1.75340943	0.003	0.26	3.27e-112	Ex	FAM163B	9	133578415	133586197	family with sequence similarity 163 member B	AC	AC Ex
ENSG00000197043	1.5e-34	-0.693266735	0.091	0.226	1.65e-30	Ex	ANXA6	5	151100706	151157785	annexin A6	AC	AC Ex
ENSG00000197106	2.45e-74	-0.988739381	0.125	0.359	2.7e-70	Ex	SLC6A17	1	110150494	110202202	solute carrier family 6 member 17	AC	AC Ex
ENSG00000197106	4.68e-09	-0.840228698	0.059	0.136	4.39e-05	In	SLC6A17	1	110150494	110202202	solute carrier family 6 member 17	CB	CB In
ENSG00000197119	1.72e-180	1.200936632	0.219	0.024	1.81e-176	Ast	SLC25A29	14	100291116	100306547	solute carrier family 25 member 29	CN	CN Ast
ENSG00000197119	2.93e-30	0.747399653	0.108	0.027	3.09e-26	In	SLC25A29	14	100291116	100306547	solute carrier family 25 member 29	CN	CN In
ENSG00000197121	3.23e-134	1.016433695	0.129	0.005	3.56e-130	Ex	PGAP1	2	196833004	196927796	post-GPI attachment to proteins 1	AC	AC Ex
ENSG00000197121	3.64e-29	1.212621661	0.131	0.002	3.83e-25	OD	PGAP1	2	196833004	196927796	post-GPI attachment to proteins 1	CN	CN OD
ENSG00000197121	6.22e-293	1.184095981	0.145	0.002	6.55e-289	Ast	PGAP1	2	196833004	196927796	post-GPI attachment to proteins 1	CN	CN Ast
ENSG00000197323	5.33e-82	0.799833132	0.222	0.061	5.87e-78	Ex	TRIM33	1	114392790	114511203	tripartite motif containing 33	AC	AC Ex
ENSG00000197323	1.69e-23	0.884841003	0.251	0.053	1.78e-19	OD	TRIM33	1	114392790	114511203	tripartite motif containing 33	CN	CN OD
ENSG00000197323	1.33e-99	0.960906532	0.234	0.05	1.4e-95	Ast	TRIM33	1	114392790	114511203	tripartite motif containing 33	CN	CN Ast
ENSG00000197323	1.74e-16	0.89352946	0.156	0.041	1.63e-12	In	TRIM33	1	114392790	114511203	tripartite motif containing 33	CB	CB In
ENSG00000197430	1.14e-51	0.838136042	0.153	0.037	1.2e-47	Neu	OPALIN	10	96343221	96359365	oligodendrocytic myelin paranodal and inner loop protein	CN	CN Neu
ENSG00000197444	1.04e-25	-0.695230385	0.071	0.173	1.14e-21	Ex	OGDHL	10	49734641	49762379	oxoglutarate dehydrogenase like	AC	AC Ex
ENSG00000197444	3.9e-22	-0.698100779	0.04	0.103	4.3e-18	Ast	OGDHL	10	49734641	49762379	oxoglutarate dehydrogenase like	AC	AC Ast
ENSG00000197444	8.12e-11	-0.909446082	0.07	0.142	8.54e-07	Ast	OGDHL	10	49734641	49762379	oxoglutarate dehydrogenase like	CN	CN Ast
ENSG00000197444	2.38e-06	-0.829321032	0.068	0.129	0.022316894	In	OGDHL	10	49734641	49762379	oxoglutarate dehydrogenase like	CB	CB In
ENSG00000197535	4.58e-32	0.750399072	0.11	0.036	5.04e-28	Ast	MYO5A	15	52307283	52529050	myosin VA	AC	AC Ast
ENSG00000197535	1.63e-12	0.787972457	0.104	0.017	1.71e-08	OD	MYO5A	15	52307283	52529050	myosin VA	CN	CN OD
ENSG00000197535	2.48e-93	0.768034566	0.147	0.021	2.61e-89	Ast	MYO5A	15	52307283	52529050	myosin VA	CN	CN Ast
ENSG00000197535	1.07e-15	1.00960071	0.107	0.017	1e-11	In	MYO5A	15	52307283	52529050	myosin VA	CB	CB In
ENSG00000197580	2.71e-90	0.830103482	0.158	0.026	2.85e-86	Ast	BCO2	11	112175510	112224699	beta-carotene oxygenase 2	CN	CN Ast
ENSG00000197746	6.2e-10	0.851544319	0.283	0.1	6.83e-06	OPC	PSAP	10	71816298	71851325	prosaposin	AC	AC OPC
ENSG00000197746	4.48e-16	1.499189003	0.393	0.095	4.94e-12	MG	PSAP	10	71816298	71851325	prosaposin	AC	AC MG
ENSG00000197746	2.48e-115	1.274867482	0.268	0.053	2.61e-111	Neu	PSAP	10	71816298	71851325	prosaposin	CN	CN Neu
ENSG00000197746	1.55e-86	0.728838157	0.458	0.162	1.63e-82	Ast	PSAP	10	71816298	71851325	prosaposin	CN	CN Ast
ENSG00000197746	6.64e-11	1.043918281	0.264	0.052	6.99e-07	OPC	PSAP	10	71816298	71851325	prosaposin	CN	CN OPC
ENSG00000197746	1.19e-13	1.095441113	0.346	0.085	1.25e-09	MG	PSAP	10	71816298	71851325	prosaposin	CN	CN MG
ENSG00000197746	1.12e-09	1.062550798	0.285	0.105	1.05e-05	OD	PSAP	10	71816298	71851325	prosaposin	CB	CB OD
ENSG00000197766	7.49e-09	-1.658578737	0.018	0.143	8.25e-05	MG	CFD	19	859664	863641	complement factor D	AC	AC MG
ENSG00000197766	0.000407177	-1.148672636	0.039	0.127	1	MG	CFD	19	859664	863641	complement factor D	CN	CN MG
ENSG00000197852	1.15e-42	-1.00906313	0.001	0.104	1.27e-38	Ex	INKA2	1	111680630	111755824	inka box actin regulator 2	AC	AC Ex
ENSG00000197872	2.61e-188	1.247578923	0.24	0.024	2.88e-184	Ex	FAM49A	2	16549459	16666331	family with sequence similarity 49 member A	AC	AC Ex
ENSG00000197872	1e-100	1.282802669	0.157	0.015	1.11e-96	Ast	FAM49A	2	16549459	16666331	family with sequence similarity 49 member A	AC	AC Ast
ENSG00000197872	1.95e-16	0.843329204	0.141	0.023	2.05e-12	OD	FAM49A	2	16549459	16666331	family with sequence similarity 49 member A	CN	CN OD
ENSG00000197872	0	1.468992249	0.224	0.01	0	Ast	FAM49A	2	16549459	16666331	family with sequence similarity 49 member A	CN	CN Ast
ENSG00000197912	2.09e-80	0.831770004	0.215	0.059	2.3e-76	Ex	SPG7	16	89490719	89557768	SPG7 matrix AAA peptidase subunit, paraplegin	AC	AC Ex
ENSG00000197912	1.6e-76	0.83882189	0.166	0.033	1.69e-72	Ast	SPG7	16	89490719	89557768	SPG7 matrix AAA peptidase subunit, paraplegin	CN	CN Ast
ENSG00000197912	8.81e-12	0.800011619	0.108	0.028	8.26e-08	In	SPG7	16	89490719	89557768	SPG7 matrix AAA peptidase subunit, paraplegin	CB	CB In
ENSG00000197956	6.34e-24	0.763435131	0.104	0.032	6.68e-20	In	S100A6	1	153534599	153536244	S100 calcium binding protein A6	CN	CN In
ENSG00000197956	1.37e-12	1.426042411	0.204	0.042	1.28e-08	OD	S100A6	1	153534599	153536244	S100 calcium binding protein A6	CB	CB OD
ENSG00000197959	2.99e-106	1.596808169	0.13	0.009	3.15e-102	Neu	DNM3	1	171841498	172418466	dynamin 3	CN	CN Neu
ENSG00000197959	4.38e-29	1.011648708	0.251	0.04	4.61e-25	OD	DNM3	1	171841498	172418466	dynamin 3	CN	CN OD
ENSG00000197959	2.86e-151	0.699682536	0.113	0.043	2.68e-147	Neu	DNM3	1	171841498	172418466	dynamin 3	CB	CB Neu
ENSG00000197959	6.11e-13	1.38585007	0.172	0.026	5.73e-09	OD	DNM3	1	171841498	172418466	dynamin 3	CB	CB OD
ENSG00000197969	2.61e-157	1.084665471	0.273	0.044	2.75e-153	Ast	VPS13A	9	77177445	77421537	vacuolar protein sorting 13 homolog A	CN	CN Ast
ENSG00000197971	1.11e-22	0.771368805	0.624	0.302	1.23e-18	In	MBP	18	76978827	77133683	myelin basic protein	AC	AC In
ENSG00000197971	1.63e-44	0.752754362	0.112	0.027	1.79e-40	Ast	MBP	18	76978827	77133683	myelin basic protein	AC	AC Ast
ENSG00000197971	1.59e-13	1.648680474	0.176	0.021	1.75e-09	OPC	MBP	18	76978827	77133683	myelin basic protein	AC	AC OPC
ENSG00000197971	1.88e-06	1.577745454	0.104	0.008	0.020654537	MG	MBP	18	76978827	77133683	myelin basic protein	AC	AC MG
ENSG00000197971	2.5e-280	1.37064766	0.694	0.188	2.63e-276	Neu	MBP	18	76978827	77133683	myelin basic protein	CN	CN Neu
ENSG00000197971	1.28e-14	0.790031673	0.15	0.031	1.35e-10	OD	MBP	18	76978827	77133683	myelin basic protein	CN	CN OD
ENSG00000197971	2.5e-39	0.751840075	0.127	0.034	2.63e-35	Ast	MBP	18	76978827	77133683	myelin basic protein	CN	CN Ast
ENSG00000197971	5.33e-21	1.803499407	0.336	0.035	5.61e-17	OPC	MBP	18	76978827	77133683	myelin basic protein	CN	CN OPC
ENSG00000197971	1.4e-06	1.134429109	0.165	0.039	0.014753815	MG	MBP	18	76978827	77133683	myelin basic protein	CN	CN MG
ENSG00000198039	5.7e-177	0.936267359	0.102	0.003	6e-173	Ast	ZNF273	7	64870172	64930966	zinc finger protein 273	CN	CN Ast
ENSG00000198162	6.41e-153	1.187916334	0.244	0.038	7.06e-149	Ex	MAN1A2	1	117367449	117528872	mannosidase alpha class 1A member 2	AC	AC Ex
ENSG00000198162	3.55e-16	0.845734452	0.131	0.02	3.73e-12	OD	MAN1A2	1	117367449	117528872	mannosidase alpha class 1A member 2	CN	CN OD
ENSG00000198162	1.59e-106	0.939065046	0.134	0.015	1.67e-102	Ast	MAN1A2	1	117367449	117528872	mannosidase alpha class 1A member 2	CN	CN Ast
ENSG00000198171	2.26e-14	-0.800955617	0.109	0.204	2.38e-10	Ast	DDRGK1	20	3190350	3204685	DDRGK domain containing 1	CN	CN Ast
ENSG00000198216	2.87e-127	0.992670455	0.237	0.045	3.16e-123	Ex	CACNA1E	1	181317690	181808084	calcium voltage-gated channel subunit alpha1 E	AC	AC Ex
ENSG00000198216	5.34e-223	1.133366979	0.353	0.051	5.62e-219	Ast	CACNA1E	1	181317690	181808084	calcium voltage-gated channel subunit alpha1 E	CN	CN Ast
ENSG00000198265	1.51e-13	0.696266294	0.18	0.049	1.59e-09	OD	HELZ	17	67070444	67245989	helicase with zinc finger	CN	CN OD
ENSG00000198265	3.01e-15	0.904296484	0.132	0.031	2.82e-11	In	HELZ	17	67070444	67245989	helicase with zinc finger	CB	CB In
ENSG00000198363	1.73e-27	1.142021257	0.242	0.041	1.83e-23	OD	ASPH	8	61500556	61714640	aspartate beta-hydroxylase	CN	CN OD
ENSG00000198363	1.66e-34	0.846304406	0.104	0.021	1.75e-30	In	ASPH	8	61500556	61714640	aspartate beta-hydroxylase	CN	CN In
ENSG00000198363	1.47e-196	0.779275702	0.114	0.034	1.38e-192	Neu	ASPH	8	61500556	61714640	aspartate beta-hydroxylase	CB	CB Neu
ENSG00000198417	4.87e-96	2.576477393	0.381	0.015	5.37e-92	OD	MT1F	16	56657731	56660698	metallothionein 1F	AC	AC OD
ENSG00000198417	9.61e-118	2.324129194	0.169	0.002	1.01e-113	In	MT1F	16	56657731	56660698	metallothionein 1F	CN	CN In
ENSG00000198563	3.04e-13	-0.87960743	0.029	0.104	3.2e-09	Ast	DDX39B	6	31530219	31542448	DExD-box helicase 39B	CN	CN Ast
ENSG00000198576	6.22e-31	-1.229365594	0.024	0.117	6.85e-27	Ex	ARC	8	142611049	142614479	activity regulated cytoskeleton associated protein	AC	AC Ex
ENSG00000198625	6.43e-75	0.787260853	0.17	0.039	7.08e-71	Ex	MDM4	1	204516379	204558120	MDM4 regulator of p53	AC	AC Ex
ENSG00000198625	2.18e-42	0.776126322	0.11	0.027	2.4e-38	Ast	MDM4	1	204516379	204558120	MDM4 regulator of p53	AC	AC Ast
ENSG00000198625	6.85e-07	1.422524337	0.137	0.02	0.007544538	MG	MDM4	1	204516379	204558120	MDM4 regulator of p53	AC	AC MG
ENSG00000198625	7.41e-122	1.633187372	0.172	0.016	7.8e-118	Neu	MDM4	1	204516379	204558120	MDM4 regulator of p53	CN	CN Neu
ENSG00000198625	3.2e-32	1.215637034	0.235	0.029	3.36e-28	OD	MDM4	1	204516379	204558120	MDM4 regulator of p53	CN	CN OD
ENSG00000198625	1.02e-169	1.141203335	0.266	0.039	1.07e-165	Ast	MDM4	1	204516379	204558120	MDM4 regulator of p53	CN	CN Ast
ENSG00000198625	3.95e-58	1.28567269	0.131	0.017	4.16e-54	In	MDM4	1	204516379	204558120	MDM4 regulator of p53	CN	CN In
ENSG00000198625	8.91e-07	0.893144304	0.118	0.017	0.009380599	OPC	MDM4	1	204516379	204558120	MDM4 regulator of p53	CN	CN OPC
ENSG00000198625	8.91e-08	1.594144778	0.134	0.014	0.000937174	MG	MDM4	1	204516379	204558120	MDM4 regulator of p53	CN	CN MG
ENSG00000198625	5.64e-31	1.458037854	0.186	0.021	5.28e-27	In	MDM4	1	204516379	204558120	MDM4 regulator of p53	CB	CB In
ENSG00000198625	8.75e-14	1.332648862	0.15	0.02	8.2e-10	Ast	MDM4	1	204516379	204558120	MDM4 regulator of p53	CB	CB Ast
ENSG00000198625	1.15e-10	1.41690112	0.14	0.021	1.08e-06	OD	MDM4	1	204516379	204558120	MDM4 regulator of p53	CB	CB OD
ENSG00000198682	7.13e-71	-1.482111739	0.01	0.183	7.85e-67	Ex	PAPSS2	10	87659613	87747705	3-phosphoadenosine 5-phosphosulfate synthase 2	AC	AC Ex
ENSG00000198700	5.92e-108	0.863177462	0.134	0.012	6.52e-104	Ex	IPO9	1	201829149	201884291	importin 9	AC	AC Ex
ENSG00000198712	1.49e-14	-1.463271728	0.176	0.367	1.64e-10	In	MT-CO2	MT	7586	8269	cytochrome c oxidase subunit II	AC	AC In
ENSG00000198712	3.8e-30	-2.015775091	0.055	0.201	4.19e-26	OD	MT-CO2	MT	7586	8269	cytochrome c oxidase subunit II	AC	AC OD
ENSG00000198712	3.49e-08	-1.432640629	0.122	0.263	0.000384184	OPC	MT-CO2	MT	7586	8269	cytochrome c oxidase subunit II	AC	AC OPC
ENSG00000198712	7.41e-06	-1.745493248	0.073	0.187	0.081609788	MG	MT-CO2	MT	7586	8269	cytochrome c oxidase subunit II	AC	AC MG
ENSG00000198712	2.13e-79	-2.039968683	0.093	0.36	2.24e-75	Neu	MT-CO2	MT	7586	8269	cytochrome c oxidase subunit II	CN	CN Neu
ENSG00000198712	0.000114117	-1.664722217	0.174	0.262	1	OD	MT-CO2	MT	7586	8269	cytochrome c oxidase subunit II	CN	CN OD
ENSG00000198712	1.97e-28	-1.384772239	0.078	0.195	2.07e-24	In	MT-CO2	MT	7586	8269	cytochrome c oxidase subunit II	CN	CN In
ENSG00000198712	4.48e-05	-1.524830749	0.118	0.288	0.471406365	OPC	MT-CO2	MT	7586	8269	cytochrome c oxidase subunit II	CN	CN OPC
ENSG00000198712	0.816088196	-0.713214854	0.113	0.113	1	MG	MT-CO2	MT	7586	8269	cytochrome c oxidase subunit II	CN	CN MG
